Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005332.1	Chromosome			unplaced-scaffold	8272			contig5332
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005333.1	Chromosome			unplaced-scaffold	8271			contig5333
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005334.1	Chromosome			unplaced-scaffold	8271			contig5334
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005335.1	Chromosome			unplaced-scaffold	8269			contig5335
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005336.1	Chromosome			unplaced-scaffold	8269			contig5336
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005337.1	Chromosome			unplaced-scaffold	8266			contig5337
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005338.1	Chromosome			unplaced-scaffold	8266			contig5338
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005339.1	Chromosome			unplaced-scaffold	8264			contig5339
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005340.1	Chromosome			unplaced-scaffold	8263			contig5340
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005341.1	Chromosome			unplaced-scaffold	8263			contig5341
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005342.1	Chromosome			unplaced-scaffold	8262			contig5342
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005343.1	Chromosome			unplaced-scaffold	8262			contig5343
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005344.1	Chromosome			unplaced-scaffold	8261			contig5344
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005345.1	Chromosome			unplaced-scaffold	8260			contig5345
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005346.1	Chromosome			unplaced-scaffold	8260			contig5346
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005347.1	Chromosome			unplaced-scaffold	8259			contig5347
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005348.1	Chromosome			unplaced-scaffold	8259			contig5348
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005349.1	Chromosome			unplaced-scaffold	8258			contig5349
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005350.1	Chromosome			unplaced-scaffold	8258			contig5350
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005351.1	Chromosome			unplaced-scaffold	8258			contig5351
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005352.1	Chromosome			unplaced-scaffold	8257			contig5352
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005353.1	Chromosome			unplaced-scaffold	8256			contig5353
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005354.1	Chromosome			unplaced-scaffold	8256			contig5354
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005355.1	Chromosome			unplaced-scaffold	8255			contig5355
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005356.1	Chromosome			unplaced-scaffold	8255			contig5356
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005357.1	Chromosome			unplaced-scaffold	8255			contig5357
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005358.1	Chromosome			unplaced-scaffold	8254			contig5358
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005359.1	Chromosome			unplaced-scaffold	8254			contig5359
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005360.1	Chromosome			unplaced-scaffold	8254			contig5360
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005361.1	Chromosome			unplaced-scaffold	8253			contig5361
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005362.1	Chromosome			unplaced-scaffold	8253			contig5362
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005363.1	Chromosome			unplaced-scaffold	8252			contig5363
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005364.1	Chromosome			unplaced-scaffold	8251			contig5364
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005365.1	Chromosome			unplaced-scaffold	8250			contig5365
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005366.1	Chromosome			unplaced-scaffold	8249			contig5366
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005367.1	Chromosome			unplaced-scaffold	8249			contig5367
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005368.1	Chromosome			unplaced-scaffold	8247			contig5368
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005369.1	Chromosome			unplaced-scaffold	8245			contig5369
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005370.1	Chromosome			unplaced-scaffold	8244			contig5370
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005371.1	Chromosome			unplaced-scaffold	8243			contig5371
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005372.1	Chromosome			unplaced-scaffold	8242			contig5372
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005373.1	Chromosome			unplaced-scaffold	8241			contig5373
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005374.1	Chromosome			unplaced-scaffold	8239			contig5374
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005375.1	Chromosome			unplaced-scaffold	8239			contig5375
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005376.1	Chromosome			unplaced-scaffold	8239			contig5376
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005377.1	Chromosome			unplaced-scaffold	8238			contig5377
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005378.1	Chromosome			unplaced-scaffold	8238			contig5378
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005379.1	Chromosome			unplaced-scaffold	8237			contig5379
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005380.1	Chromosome			unplaced-scaffold	8237			contig5380
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005381.1	Chromosome			unplaced-scaffold	8237			contig5381
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005382.1	Chromosome			unplaced-scaffold	8233			contig5382
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005383.1	Chromosome			unplaced-scaffold	8233			contig5383
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005384.1	Chromosome			unplaced-scaffold	8232			contig5384
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005385.1	Chromosome			unplaced-scaffold	8230			contig5385
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005386.1	Chromosome			unplaced-scaffold	8230			contig5386
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005387.1	Chromosome			unplaced-scaffold	8229			contig5387
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005388.1	Chromosome			unplaced-scaffold	8229			contig5388
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005389.1	Chromosome			unplaced-scaffold	8228			contig5389
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005390.1	Chromosome			unplaced-scaffold	8226			contig5390
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005391.1	Chromosome			unplaced-scaffold	8223			contig5391
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005392.1	Chromosome			unplaced-scaffold	8222			contig5392
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005393.1	Chromosome			unplaced-scaffold	8222			contig5393
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005394.1	Chromosome			unplaced-scaffold	8220			contig5394
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005395.1	Chromosome			unplaced-scaffold	8220			contig5395
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005396.1	Chromosome			unplaced-scaffold	8217			contig5396
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005397.1	Chromosome			unplaced-scaffold	8217			contig5397
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005398.1	Chromosome			unplaced-scaffold	8214			contig5398
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005399.1	Chromosome			unplaced-scaffold	8213			contig5399
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005400.1	Chromosome			unplaced-scaffold	8213			contig5400
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005401.1	Chromosome			unplaced-scaffold	8211			contig5401
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005402.1	Chromosome			unplaced-scaffold	8211			contig5402
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005403.1	Chromosome			unplaced-scaffold	8211			contig5403
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005404.1	Chromosome			unplaced-scaffold	8211			contig5404
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005405.1	Chromosome			unplaced-scaffold	8210			contig5405
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005406.1	Chromosome			unplaced-scaffold	8210			contig5406
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005407.1	Chromosome			unplaced-scaffold	8210			contig5407
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005408.1	Chromosome			unplaced-scaffold	8210			contig5408
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005409.1	Chromosome			unplaced-scaffold	8209			contig5409
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005410.1	Chromosome			unplaced-scaffold	8207			contig5410
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005411.1	Chromosome			unplaced-scaffold	8207			contig5411
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005412.1	Chromosome			unplaced-scaffold	8207			contig5412
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005413.1	Chromosome			unplaced-scaffold	8206			contig5413
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005414.1	Chromosome			unplaced-scaffold	8206			contig5414
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005415.1	Chromosome			unplaced-scaffold	8205			contig5415
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005416.1	Chromosome			unplaced-scaffold	8205			contig5416
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005417.1	Chromosome			unplaced-scaffold	8204			contig5417
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005418.1	Chromosome			unplaced-scaffold	8201			contig5418
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005419.1	Chromosome			unplaced-scaffold	8201			contig5419
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005420.1	Chromosome			unplaced-scaffold	8201			contig5420
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005421.1	Chromosome			unplaced-scaffold	8201			contig5421
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005422.1	Chromosome			unplaced-scaffold	8201			contig5422
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005423.1	Chromosome			unplaced-scaffold	8199			contig5423
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005424.1	Chromosome			unplaced-scaffold	8196			contig5424
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005425.1	Chromosome			unplaced-scaffold	8196			contig5425
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005426.1	Chromosome			unplaced-scaffold	8195			contig5426
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005427.1	Chromosome			unplaced-scaffold	8194			contig5427
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005428.1	Chromosome			unplaced-scaffold	8194			contig5428
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005429.1	Chromosome			unplaced-scaffold	8192			contig5429
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005430.1	Chromosome			unplaced-scaffold	8191			contig5430
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005431.1	Chromosome			unplaced-scaffold	8191			contig5431
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005432.1	Chromosome			unplaced-scaffold	8191			contig5432
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005433.1	Chromosome			unplaced-scaffold	8190			contig5433
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005434.1	Chromosome			unplaced-scaffold	8189			contig5434
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005435.1	Chromosome			unplaced-scaffold	8188			contig5435
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005436.1	Chromosome			unplaced-scaffold	8188			contig5436
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005437.1	Chromosome			unplaced-scaffold	8185			contig5437
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005438.1	Chromosome			unplaced-scaffold	8184			contig5438
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005439.1	Chromosome			unplaced-scaffold	8184			contig5439
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005440.1	Chromosome			unplaced-scaffold	8183			contig5440
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005441.1	Chromosome			unplaced-scaffold	8182			contig5441
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005442.1	Chromosome			unplaced-scaffold	8181			contig5442
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005443.1	Chromosome			unplaced-scaffold	8181			contig5443
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005444.1	Chromosome			unplaced-scaffold	8179			contig5444
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005445.1	Chromosome			unplaced-scaffold	8178			contig5445
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005446.1	Chromosome			unplaced-scaffold	8177			contig5446
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005447.1	Chromosome			unplaced-scaffold	8177			contig5447
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005448.1	Chromosome			unplaced-scaffold	8176			contig5448
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005449.1	Chromosome			unplaced-scaffold	8176			contig5449
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005450.1	Chromosome			unplaced-scaffold	8176			contig5450
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005451.1	Chromosome			unplaced-scaffold	8174			contig5451
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005452.1	Chromosome			unplaced-scaffold	8173			contig5452
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005453.1	Chromosome			unplaced-scaffold	8173			contig5453
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005454.1	Chromosome			unplaced-scaffold	8172			contig5454
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005455.1	Chromosome			unplaced-scaffold	8171			contig5455
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005456.1	Chromosome			unplaced-scaffold	8171			contig5456
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005457.1	Chromosome			unplaced-scaffold	8171			contig5457
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005458.1	Chromosome			unplaced-scaffold	8170			contig5458
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005459.1	Chromosome			unplaced-scaffold	8169			contig5459
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005460.1	Chromosome			unplaced-scaffold	8168			contig5460
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005461.1	Chromosome			unplaced-scaffold	8167			contig5461
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005462.1	Chromosome			unplaced-scaffold	8167			contig5462
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005463.1	Chromosome			unplaced-scaffold	8166			contig5463
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005464.1	Chromosome			unplaced-scaffold	8165			contig5464
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005465.1	Chromosome			unplaced-scaffold	8162			contig5465
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005466.1	Chromosome			unplaced-scaffold	8162			contig5466
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005467.1	Chromosome			unplaced-scaffold	8162			contig5467
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005468.1	Chromosome			unplaced-scaffold	8162			contig5468
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005469.1	Chromosome			unplaced-scaffold	8162			contig5469
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005470.1	Chromosome			unplaced-scaffold	8161			contig5470
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005471.1	Chromosome			unplaced-scaffold	8160			contig5471
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005472.1	Chromosome			unplaced-scaffold	8159			contig5472
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005473.1	Chromosome			unplaced-scaffold	8159			contig5473
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005474.1	Chromosome			unplaced-scaffold	8159			contig5474
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005475.1	Chromosome			unplaced-scaffold	8158			contig5475
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005476.1	Chromosome			unplaced-scaffold	8156			contig5476
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005477.1	Chromosome			unplaced-scaffold	8154			contig5477
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005478.1	Chromosome			unplaced-scaffold	8154			contig5478
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005479.1	Chromosome			unplaced-scaffold	8154			contig5479
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005480.1	Chromosome			unplaced-scaffold	8153			contig5480
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005481.1	Chromosome			unplaced-scaffold	8153			contig5481
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005482.1	Chromosome			unplaced-scaffold	8153			contig5482
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005483.1	Chromosome			unplaced-scaffold	8153			contig5483
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005484.1	Chromosome			unplaced-scaffold	8153			contig5484
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005485.1	Chromosome			unplaced-scaffold	8152			contig5485
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005486.1	Chromosome			unplaced-scaffold	8151			contig5486
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005487.1	Chromosome			unplaced-scaffold	8151			contig5487
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005488.1	Chromosome			unplaced-scaffold	8150			contig5488
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005489.1	Chromosome			unplaced-scaffold	8148			contig5489
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005490.1	Chromosome			unplaced-scaffold	8148			contig5490
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005491.1	Chromosome			unplaced-scaffold	8147			contig5491
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005492.1	Chromosome			unplaced-scaffold	8146			contig5492
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005493.1	Chromosome			unplaced-scaffold	8146			contig5493
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005494.1	Chromosome			unplaced-scaffold	8145			contig5494
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005495.1	Chromosome			unplaced-scaffold	8145			contig5495
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005496.1	Chromosome			unplaced-scaffold	8143			contig5496
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005497.1	Chromosome			unplaced-scaffold	8143			contig5497
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005498.1	Chromosome			unplaced-scaffold	8143			contig5498
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005499.1	Chromosome			unplaced-scaffold	8143			contig5499
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005500.1	Chromosome			unplaced-scaffold	8142			contig5500
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005501.1	Chromosome			unplaced-scaffold	8141			contig5501
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005502.1	Chromosome			unplaced-scaffold	8138			contig5502
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005503.1	Chromosome			unplaced-scaffold	8138			contig5503
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005504.1	Chromosome			unplaced-scaffold	8137			contig5504
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005505.1	Chromosome			unplaced-scaffold	8137			contig5505
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005506.1	Chromosome			unplaced-scaffold	8137			contig5506
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005507.1	Chromosome			unplaced-scaffold	8137			contig5507
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005508.1	Chromosome			unplaced-scaffold	8137			contig5508
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005509.1	Chromosome			unplaced-scaffold	8137			contig5509
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005510.1	Chromosome			unplaced-scaffold	8136			contig5510
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005511.1	Chromosome			unplaced-scaffold	8135			contig5511
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005512.1	Chromosome			unplaced-scaffold	8135			contig5512
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005513.1	Chromosome			unplaced-scaffold	8135			contig5513
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005514.1	Chromosome			unplaced-scaffold	8134			contig5514
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005515.1	Chromosome			unplaced-scaffold	8134			contig5515
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005516.1	Chromosome			unplaced-scaffold	8133			contig5516
GCA_903798175.1	Primary Assembly	Un			CAIGQY010005517.1	Chromosome			unplaced-scaffold	8132			contig5517
