piRNA_Name,Transposable_Element,Start_Position,Mapping_Quality,Match_Count,Insertion_Count,Deletion_Count,Alignment_Identity,Orientation
Drer_1754081,Zebrafish_EnSpm-N49_DR#DNA/CACTA,932,37,23,0,0,1.0,Reverse
Drer_1836322,Zebrafish_EnSpm-N49_DR#DNA/CACTA,932,37,23,0,0,1.0,Reverse
Drer_193868,Zebrafish_EnSpm-N49_DR#DNA/CACTA,933,37,20,0,0,1.0,Reverse
Drer_569771,Zebrafish_EnSpm-N49_DR#DNA/CACTA,933,37,19,0,0,1.0,Reverse
Drer_1836321,Zebrafish_EnSpm-N49_DR#DNA/CACTA,933,37,22,0,0,1.0,Reverse
Drer_273037,Zebrafish_EnSpm-N49_DR#DNA/CACTA,934,37,28,0,0,1.0,Reverse
Drer_785652,Zebrafish_EnSpm-N49_DR#DNA/CACTA,934,37,27,0,0,1.0,Reverse
Drer_1635640,Zebrafish_EnSpm-N49_DR#DNA/CACTA,934,37,31,0,0,1.0,Reverse
Drer_1797043,Zebrafish_EnSpm-N49_DR#DNA/CACTA,934,37,25,0,0,1.0,Reverse
Drer_1836320,Zebrafish_EnSpm-N49_DR#DNA/CACTA,934,37,21,0,0,1.0,Reverse
Drer_193867,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,18,0,0,1.0,Reverse
Drer_785651,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,26,0,0,1.0,Reverse
Drer_785662,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,26,0,0,1.0,Reverse
Drer_1635639,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,30,0,0,1.0,Reverse
Drer_1797224,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,24,0,0,1.0,Reverse
Drer_1836319,Zebrafish_EnSpm-N49_DR#DNA/CACTA,935,37,20,0,0,1.0,Reverse
Drer_785661,Zebrafish_EnSpm-N49_DR#DNA/CACTA,936,37,25,0,0,1.0,Reverse
Drer_1635638,Zebrafish_EnSpm-N49_DR#DNA/CACTA,936,37,29,0,0,1.0,Reverse
Drer_1754080,Zebrafish_EnSpm-N49_DR#DNA/CACTA,936,37,19,0,0,1.0,Reverse
Drer_1610456,Zebrafish_EnSpm-N49_DR#DNA/CACTA,937,37,29,0,0,1.0,Reverse
Drer_1635637,Zebrafish_EnSpm-N49_DR#DNA/CACTA,937,37,28,0,0,1.0,Reverse
Drer_1755786,Zebrafish_EnSpm-N49_DR#DNA/CACTA,937,37,27,0,0,1.0,Reverse
Drer_1797223,Zebrafish_EnSpm-N49_DR#DNA/CACTA,937,37,22,0,0,1.0,Reverse
Drer_1337180,Zebrafish_EnSpm-N49_DR#DNA/CACTA,938,37,30,0,0,1.0,Reverse
Drer_1610455,Zebrafish_EnSpm-N49_DR#DNA/CACTA,938,37,28,0,0,1.0,Reverse
Drer_1635636,Zebrafish_EnSpm-N49_DR#DNA/CACTA,938,37,27,0,0,1.0,Reverse
Drer_1755785,Zebrafish_EnSpm-N49_DR#DNA/CACTA,938,37,26,0,0,1.0,Reverse
Drer_536077,Zebrafish_EnSpm-N49_DR#DNA/CACTA,939,37,28,0,0,1.0,Reverse
Drer_1337179,Zebrafish_EnSpm-N49_DR#DNA/CACTA,939,37,29,0,0,1.0,Reverse
Drer_1635635,Zebrafish_EnSpm-N49_DR#DNA/CACTA,939,37,26,0,0,1.0,Reverse
Drer_1698569,Zebrafish_EnSpm-N49_DR#DNA/CACTA,939,37,31,0,0,1.0,Reverse
Drer_1755784,Zebrafish_EnSpm-N49_DR#DNA/CACTA,939,37,25,0,0,1.0,Reverse
Drer_1337178,Zebrafish_EnSpm-N49_DR#DNA/CACTA,940,37,28,0,0,1.0,Reverse
Drer_1635634,Zebrafish_EnSpm-N49_DR#DNA/CACTA,940,37,25,0,0,1.0,Reverse
Drer_1698568,Zebrafish_EnSpm-N49_DR#DNA/CACTA,940,37,30,0,0,1.0,Reverse
Drer_1755783,Zebrafish_EnSpm-N49_DR#DNA/CACTA,940,37,24,0,0,1.0,Reverse
Drer_1613282,Zebrafish_EnSpm-N49_DR#DNA/CACTA,941,37,16,0,0,1.0,Reverse
Drer_1635633,Zebrafish_EnSpm-N49_DR#DNA/CACTA,941,37,24,0,0,1.0,Reverse
Drer_1698567,Zebrafish_EnSpm-N49_DR#DNA/CACTA,941,37,29,0,0,1.0,Reverse
Drer_1337177,Zebrafish_EnSpm-N49_DR#DNA/CACTA,942,37,26,0,0,1.0,Reverse
Drer_1622131,Zebrafish_EnSpm-N49_DR#DNA/CACTA,942,37,29,0,0,1.0,Reverse
Drer_1635632,Zebrafish_EnSpm-N49_DR#DNA/CACTA,942,37,23,0,0,1.0,Reverse
Drer_1698566,Zebrafish_EnSpm-N49_DR#DNA/CACTA,942,37,28,0,0,1.0,Reverse
Drer_1635631,Zebrafish_EnSpm-N49_DR#DNA/CACTA,943,37,22,0,0,1.0,Reverse
Drer_1698565,Zebrafish_EnSpm-N49_DR#DNA/CACTA,943,37,27,0,0,1.0,Reverse
Drer_1358966,Zebrafish_EnSpm-N49_DR#DNA/CACTA,945,37,31,0,0,1.0,Reverse
Drer_1796818,Zebrafish_EnSpm-N49_DR#DNA/CACTA,946,37,28,0,0,1.0,Reverse
Drer_1337176,Zebrafish_EnSpm-N49_DR#DNA/CACTA,947,37,21,0,0,1.0,Reverse
Drer_1358965,Zebrafish_EnSpm-N49_DR#DNA/CACTA,947,37,29,0,0,1.0,Reverse
Drer_1698564,Zebrafish_EnSpm-N49_DR#DNA/CACTA,947,37,23,0,0,1.0,Reverse
Drer_1358964,Zebrafish_EnSpm-N49_DR#DNA/CACTA,948,37,28,0,0,1.0,Reverse
Drer_1563490,Zebrafish_EnSpm-N49_DR#DNA/CACTA,948,37,29,0,0,1.0,Reverse
Drer_1635630,Zebrafish_EnSpm-N49_DR#DNA/CACTA,948,37,17,0,0,1.0,Reverse
Drer_1698563,Zebrafish_EnSpm-N49_DR#DNA/CACTA,948,37,22,0,0,1.0,Reverse
Drer_1796817,Zebrafish_EnSpm-N49_DR#DNA/CACTA,948,37,26,0,0,1.0,Reverse
Drer_1412815,Zebrafish_EnSpm-N49_DR#DNA/CACTA,949,37,31,0,0,1.0,Reverse
Drer_1563489,Zebrafish_EnSpm-N49_DR#DNA/CACTA,949,37,28,0,0,1.0,Reverse
Drer_1358963,Zebrafish_EnSpm-N49_DR#DNA/CACTA,950,37,26,0,0,1.0,Reverse
Drer_767576,Zebrafish_EnSpm-N49_DR#DNA/CACTA,951,37,28,0,0,1.0,Reverse
Drer_767575,Zebrafish_EnSpm-N49_DR#DNA/CACTA,954,37,25,0,0,1.0,Reverse
Drer_1412814,Zebrafish_EnSpm-N49_DR#DNA/CACTA,954,37,26,0,0,1.0,Reverse
Drer_1573135,Zebrafish_EnSpm-N49_DR#DNA/CACTA,954,37,27,0,0,1.0,Reverse
Drer_1412813,Zebrafish_EnSpm-N49_DR#DNA/CACTA,956,37,24,0,0,1.0,Reverse
Drer_1573134,Zebrafish_EnSpm-N49_DR#DNA/CACTA,956,37,25,0,0,1.0,Reverse
Drer_1598863,Zebrafish_EnSpm-N49_DR#DNA/CACTA,957,37,25,0,0,1.0,Reverse
Drer_841637,Zebrafish_EnSpm-N49_DR#DNA/CACTA,962,37,22,0,0,1.0,Forward
Drer_1573132,Zebrafish_EnSpm-N49_DR#DNA/CACTA,962,37,19,0,0,1.0,Reverse
Drer_1653650,Zebrafish_EnSpm-N49_DR#DNA/CACTA,962,37,24,0,0,1.0,Reverse
Drer_1573131,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,18,0,0,1.0,Reverse
Drer_1598861,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,19,0,0,1.0,Reverse
Drer_1623066,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,26,0,0,1.0,Reverse
Drer_1623067,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,26,0,0,1.0,Reverse
Drer_1653649,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,23,0,0,1.0,Reverse
Drer_1852350,Zebrafish_EnSpm-N49_DR#DNA/CACTA,963,37,22,0,0,1.0,Reverse
Drer_1705062,Zebrafish_EnSpm-N49_DR#DNA/CACTA,964,37,24,0,0,1.0,Reverse
Drer_1817600,Zebrafish_EnSpm-N49_DR#DNA/CACTA,966,37,29,0,0,1.0,Reverse
Drer_1612697,Zebrafish_EnSpm-N49_DR#DNA/CACTA,967,37,30,0,0,1.0,Reverse
Drer_1725094,Zebrafish_EnSpm-N49_DR#DNA/CACTA,968,37,22,0,0,1.0,Forward
Drer_1612696,Zebrafish_EnSpm-N49_DR#DNA/CACTA,970,37,27,0,0,1.0,Reverse
Drer_1612695,Zebrafish_EnSpm-N49_DR#DNA/CACTA,971,37,26,0,0,1.0,Reverse
Drer_1612694,Zebrafish_EnSpm-N49_DR#DNA/CACTA,972,37,25,0,0,1.0,Reverse
Drer_1605109,Zebrafish_EnSpm-N49_DR#DNA/CACTA,974,37,24,0,0,1.0,Reverse
Drer_1812108,Zebrafish_EnSpm-N49_DR#DNA/CACTA,974,37,27,0,0,1.0,Reverse
Drer_1605108,Zebrafish_EnSpm-N49_DR#DNA/CACTA,975,37,23,0,0,1.0,Reverse
Drer_1644998,Zebrafish_EnSpm-N49_DR#DNA/CACTA,977,37,25,0,0,1.0,Reverse
Drer_1605107,Zebrafish_EnSpm-N49_DR#DNA/CACTA,978,37,20,0,0,1.0,Reverse
Drer_479407,Zebrafish_EnSpm-N49_DR#DNA/CACTA,979,37,27,0,0,1.0,Reverse
Drer_1644997,Zebrafish_EnSpm-N49_DR#DNA/CACTA,979,37,23,0,0,1.0,Reverse
Drer_1645769,Zebrafish_EnSpm-N49_DR#DNA/CACTA,979,37,17,0,0,1.0,Reverse
Drer_1646029,Zebrafish_EnSpm-N49_DR#DNA/CACTA,979,37,17,0,0,1.0,Reverse
Drer_1133087,Zebrafish_EnSpm-N49_DR#DNA/CACTA,980,37,29,0,0,1.0,Reverse
Drer_1812107,Zebrafish_EnSpm-N49_DR#DNA/CACTA,980,37,21,0,0,1.0,Reverse
Drer_1432006,Zebrafish_EnSpm-N49_DR#DNA/CACTA,982,37,31,0,0,1.0,Reverse
Drer_1604039,Zebrafish_EnSpm-N49_DR#DNA/CACTA,982,37,17,0,0,1.0,Reverse
Drer_1605106,Zebrafish_EnSpm-N49_DR#DNA/CACTA,982,37,16,0,0,1.0,Reverse
Drer_1812106,Zebrafish_EnSpm-N49_DR#DNA/CACTA,982,37,19,0,0,1.0,Reverse
Drer_258963,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,29,0,0,1.0,Reverse
Drer_479406,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,23,0,0,1.0,Reverse
Drer_736329,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,28,0,0,1.0,Reverse
Drer_771314,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,21,0,0,1.0,Reverse
Drer_820786,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,29,0,0,1.0,Reverse
Drer_1133086,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,26,0,0,1.0,Reverse
Drer_1263989,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,30,0,0,1.0,Reverse
Drer_1432005,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,30,0,0,1.0,Reverse
Drer_1604038,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,16,0,0,1.0,Reverse
Drer_1797177,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,16,0,0,1.0,Reverse
Drer_1812105,Zebrafish_EnSpm-N49_DR#DNA/CACTA,983,37,18,0,0,1.0,Reverse
Drer_258962,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,28,0,0,1.0,Reverse
Drer_479405,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,22,0,0,1.0,Reverse
Drer_736328,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,27,0,0,1.0,Reverse
Drer_771313,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,20,0,0,1.0,Reverse
Drer_779766,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,34,0,0,1.0,Reverse
Drer_820785,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,28,0,0,1.0,Reverse
Drer_1133085,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,25,0,0,1.0,Reverse
Drer_1263988,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,29,0,0,1.0,Reverse
Drer_1414176,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,21,0,0,1.0,Reverse
Drer_1432004,Zebrafish_EnSpm-N49_DR#DNA/CACTA,984,37,29,0,0,1.0,Reverse
Drer_258961,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,27,0,0,1.0,Reverse
Drer_736327,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,26,0,0,1.0,Reverse
Drer_761812,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,33,0,0,1.0,Reverse
Drer_779765,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,33,0,0,1.0,Reverse
Drer_820784,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,27,0,0,1.0,Reverse
Drer_996982,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,30,0,0,1.0,Reverse
Drer_1263987,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,28,0,0,1.0,Reverse
Drer_1432003,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,28,0,0,1.0,Reverse
Drer_1812104,Zebrafish_EnSpm-N49_DR#DNA/CACTA,985,37,16,0,0,1.0,Reverse
Drer_736326,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,25,0,0,1.0,Reverse
Drer_820783,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,26,0,0,1.0,Reverse
Drer_996981,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,29,0,0,1.0,Reverse
Drer_1263986,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,27,0,0,1.0,Reverse
Drer_1432002,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,27,0,0,1.0,Reverse
Drer_1489132,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,30,0,0,1.0,Reverse
Drer_1644996,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,16,0,0,1.0,Reverse
Drer_1736727,Zebrafish_EnSpm-N49_DR#DNA/CACTA,986,37,30,0,0,1.0,Reverse
Drer_258960,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,25,0,0,1.0,Reverse
Drer_479404,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,19,0,0,1.0,Reverse
Drer_736325,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,24,0,0,1.0,Reverse
Drer_779764,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,31,0,0,1.0,Reverse
Drer_820782,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,25,0,0,1.0,Reverse
Drer_996980,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,28,0,0,1.0,Reverse
Drer_1263985,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,26,0,0,1.0,Reverse
Drer_1432001,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,26,0,0,1.0,Reverse
Drer_1489131,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,29,0,0,1.0,Reverse
Drer_1736726,Zebrafish_EnSpm-N49_DR#DNA/CACTA,987,37,29,0,0,1.0,Reverse
Drer_479403,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,18,0,0,1.0,Reverse
Drer_761811,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,30,0,0,1.0,Reverse
Drer_779763,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,30,0,0,1.0,Reverse
Drer_820781,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,24,0,0,1.0,Reverse
Drer_996979,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,27,0,0,1.0,Reverse
Drer_1263984,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,25,0,0,1.0,Reverse
Drer_1432000,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,25,0,0,1.0,Reverse
Drer_1489130,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,28,0,0,1.0,Reverse
Drer_1736725,Zebrafish_EnSpm-N49_DR#DNA/CACTA,988,37,28,0,0,1.0,Reverse
Drer_1570381,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,28,0,0,1.0,Forward
Drer_271564,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,30,0,0,1.0,Reverse
Drer_761810,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,29,0,0,1.0,Reverse
Drer_779762,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,29,0,0,1.0,Reverse
Drer_1263983,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,24,0,0,1.0,Reverse
Drer_1431999,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,24,0,0,1.0,Reverse
Drer_1489129,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,27,0,0,1.0,Reverse
Drer_1736724,Zebrafish_EnSpm-N49_DR#DNA/CACTA,989,37,27,0,0,1.0,Reverse
Drer_1397631,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,26,0,0,1.0,Forward
Drer_1397632,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,27,0,0,1.0,Forward
Drer_1397633,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,28,0,0,1.0,Forward
Drer_1397634,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,30,0,0,1.0,Forward
Drer_1397635,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,28,0,0,1.0,Forward
Drer_761809,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,28,0,0,1.0,Reverse
Drer_779761,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,28,0,0,1.0,Reverse
Drer_996978,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,25,0,0,1.0,Reverse
Drer_1263982,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,23,0,0,1.0,Reverse
Drer_1431998,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,23,0,0,1.0,Reverse
Drer_1736723,Zebrafish_EnSpm-N49_DR#DNA/CACTA,990,37,26,0,0,1.0,Reverse
Drer_271563,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,28,0,0,1.0,Reverse
Drer_761808,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,27,0,0,1.0,Reverse
Drer_779760,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,27,0,0,1.0,Reverse
Drer_820780,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,21,0,0,1.0,Reverse
Drer_1263981,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,22,0,0,1.0,Reverse
Drer_1431997,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,22,0,0,1.0,Reverse
Drer_1489128,Zebrafish_EnSpm-N49_DR#DNA/CACTA,991,37,25,0,0,1.0,Reverse
Drer_258959,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,20,0,0,1.0,Reverse
Drer_271562,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,27,0,0,1.0,Reverse
Drer_736324,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,19,0,0,1.0,Reverse
Drer_779759,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,26,0,0,1.0,Reverse
Drer_820779,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,20,0,0,1.0,Reverse
Drer_1263980,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,21,0,0,1.0,Reverse
Drer_1431996,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,21,0,0,1.0,Reverse
Drer_1736722,Zebrafish_EnSpm-N49_DR#DNA/CACTA,992,37,24,0,0,1.0,Reverse
Drer_258958,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,19,0,0,1.0,Reverse
Drer_271561,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,26,0,0,1.0,Reverse
Drer_761807,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,25,0,0,1.0,Reverse
Drer_779758,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,25,0,0,1.0,Reverse
Drer_820778,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,19,0,0,1.0,Reverse
Drer_996977,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,22,0,0,1.0,Reverse
Drer_1263979,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,20,0,0,1.0,Reverse
Drer_1431995,Zebrafish_EnSpm-N49_DR#DNA/CACTA,993,37,20,0,0,1.0,Reverse
Drer_1263978,Zebrafish_EnSpm-N49_DR#DNA/CACTA,994,37,19,0,0,1.0,Reverse
Drer_1431994,Zebrafish_EnSpm-N49_DR#DNA/CACTA,994,37,19,0,0,1.0,Reverse
Drer_1627973,Zebrafish_EnSpm-N49_DR#DNA/CACTA,994,37,30,0,0,1.0,Reverse
Drer_996976,Zebrafish_EnSpm-N49_DR#DNA/CACTA,995,37,20,0,0,1.0,Reverse
Drer_1431993,Zebrafish_EnSpm-N49_DR#DNA/CACTA,995,37,18,0,0,1.0,Reverse
Drer_1489127,Zebrafish_EnSpm-N49_DR#DNA/CACTA,995,37,21,0,0,1.0,Reverse
Drer_714644,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,21,0,0,1.0,Forward
Drer_714645,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,25,0,0,1.0,Forward
Drer_714646,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,27,0,0,1.0,Forward
Drer_714647,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,29,0,0,1.0,Forward
Drer_714648,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,30,0,0,1.0,Forward
Drer_714649,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,30,0,0,1.0,Forward
Drer_779757,Zebrafish_EnSpm-N49_DR#DNA/CACTA,997,37,21,0,0,1.0,Reverse
Drer_779756,Zebrafish_EnSpm-N49_DR#DNA/CACTA,998,37,20,0,0,1.0,Reverse
Drer_1627972,Zebrafish_EnSpm-N49_DR#DNA/CACTA,998,37,26,0,0,1.0,Reverse
Drer_1724085,Zebrafish_EnSpm-N49_DR#DNA/CACTA,998,37,25,0,0,1.0,Reverse
Drer_828788,Zebrafish_EnSpm-N49_DR#DNA/CACTA,999,37,27,0,0,1.0,Forward
Drer_779755,Zebrafish_EnSpm-N49_DR#DNA/CACTA,999,37,19,0,0,1.0,Reverse
Drer_1627971,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1000,37,24,0,0,1.0,Reverse
Drer_779754,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1001,37,17,0,0,1.0,Reverse
Drer_1724084,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1001,37,22,0,0,1.0,Reverse
Drer_364327,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1006,37,26,0,0,1.0,Forward
Drer_1845432,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1010,37,21,0,0,1.0,Forward
Drer_1436897,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1012,37,28,0,0,1.0,Reverse
Drer_1082696,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1013,37,17,0,0,1.0,Forward
Drer_1436894,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1013,37,27,0,0,1.0,Reverse
Drer_1436896,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1013,37,27,0,0,1.0,Reverse
Drer_1627661,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1013,37,33,0,0,1.0,Reverse
Drer_1788408,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1013,37,29,0,0,1.0,Reverse
Drer_1436895,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1014,37,26,0,0,1.0,Reverse
Drer_1436898,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1014,37,26,0,0,1.0,Reverse
Drer_1436893,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1015,37,25,0,0,1.0,Reverse
Drer_1723055,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1015,37,30,0,0,1.0,Reverse
Drer_1788407,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1015,37,27,0,0,1.0,Reverse
Drer_1627660,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1016,37,30,0,0,1.0,Reverse
Drer_1627659,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1017,37,29,0,0,1.0,Reverse
Drer_1627658,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1018,37,28,0,0,1.0,Reverse
Drer_1627657,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1019,37,27,0,0,1.0,Reverse
Drer_1627656,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1020,37,26,0,0,1.0,Reverse
Drer_1436892,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1021,37,19,0,0,1.0,Reverse
Drer_1627655,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1021,37,25,0,0,1.0,Reverse
Drer_1788406,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1021,37,21,0,0,1.0,Reverse
Drer_1799604,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1021,37,34,0,0,1.0,Reverse
Drer_1627654,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1022,37,24,0,0,1.0,Reverse
Drer_1723054,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1022,37,23,0,0,1.0,Reverse
Drer_1788405,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1022,37,20,0,0,1.0,Reverse
Drer_1627653,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1023,37,23,0,0,1.0,Reverse
Drer_1647010,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1023,37,30,0,0,1.0,Reverse
Drer_1799603,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1023,37,32,0,0,1.0,Reverse
Drer_1822636,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1023,37,29,0,0,1.0,Reverse
Drer_1627652,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1024,37,22,0,0,1.0,Reverse
Drer_1647009,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1024,37,29,0,0,1.0,Reverse
Drer_1799602,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1024,37,31,0,0,1.0,Reverse
Drer_1822635,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1024,37,28,0,0,1.0,Reverse
Drer_1627651,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1025,37,21,0,0,1.0,Reverse
Drer_1647008,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1025,37,28,0,0,1.0,Reverse
Drer_1799601,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1025,37,30,0,0,1.0,Reverse
Drer_1822634,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1025,37,27,0,0,1.0,Reverse
Drer_1643245,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1026,37,30,0,0,1.0,Reverse
